Posting,Label
erfaren embedded utvecklare med nyfiket lynne till kreativt techbolag på semcon arbetar du tätt ihop med innovativa kollegor på ett företag som jobbar med hållbarhet i alla led semcon är det internationella bolaget som hjälper kunder att omvandla teknik till unika användarupplevelser genom att kombinera digital spetskompetens och klassisk ingenjörskonst skapar man tekniska lösningar som gör verklig skillnad både för människan och planeten nu söker man en embedded utvecklare som vågar vara frågvis och gillar att lära nytt du kommer jobba i gränslandet mellan hårdvara och mjukvara med en stadig fot i embedded här arbetar du framförallt i generation som är de tidiga innovativa faserna av produktutveckling man kan säga att ditt främsta uppdrag blir att ge liv åt döda ting du hjälper kunder att koppla upp sin produkt och gör den intelligent och optimal det innebär också att du kommer få sätta dig in i nya domäner och produkter där du behöver ta in mycket ny kunskap på kort tid gå in direkt och gör en anonym lönematchning https jobnet se embedded utvecklare semcon utm_source arbetsformedlingen utm_medium annons utm_content semcon utm_term embedded utvecklare rekryteringen sker via jobnet se där du även hittar bilder videos och mer information om tjänsten och företaget ,Good
vill du hjälpa hälso och sjukvården bli världsledande inom digitalisering har du tidigare jobbat i en liknande tjänst då kan detta vara tjänsten för dig organisationen är engagerad och motiverad och står inför flera spännande utmaningar i rollen som change and release manager driver du arbetet att utveckla vår change management process med din samlade erfarenhet identifierar du förbättringar och effektiviseringar samt driver implementering av best practice i change arbetet för att minimera risker relaterade till förändringar i våra produktionsmiljöer vem är du för att bli framgångsrik i rollen som change and release manager har du flerårig erfarenhet av att driva change management i en agil och processorienterad miljö du har arbetat i saas bolag där du fått förståelse och respekt för kundperspektivet och saas bolagets möjligheter och utmaningar vi ser även att du har goda kunskaper och praktisk erfarenhet av itil och hur sla ska tolkas och tillämpas sannolikt har du en bakgrund inom systemutveckling test eller annan roll som gett dig kunskap och förståelse för systemutvecklingens livscykel för att trivas i rollen som change and release manager är du van att självständigt driva och planera ditt arbete och du har framgångsrikt drivit förändringsarbete i projekt eller linjeorganisation vi tror även att du är en duktig kommunikatör och stimuleras av att ha breda kontaktytor och samverkan mellan avdelningar du är noggrann analytisk och kundfokuserad med förmågan att se kundens perspektiv om verksamheten aurora innovation hjälper företag och organisationer att öka tillgängligheten och underlätta kontakten mellan människor lösningen är molnbaserad och marknadsledande företaget grundades i uppsala idag är vi ca anställda som arbetar inom drift utveckling sälj marknad och kundservice vi omsätter ca miljoner och har huvudkontor i fräscha lokaler i centrala uppsala övriga kontor finns i finland nederländerna och spanien ,Good
vill du jobba med python och django älskar du open source då vill vi gärna jobba med dig ansök direkt i terminalen genom att ssh a till join monkeys se från våra kontor i stockholm göteborg och från våra distanskontor remote tar vi fram storskaliga digitala tjänster åt våra kunder vi har utvecklat några av sveriges allra största python django baserade digitala tjänster genom att all utveckling sker tillsammans i team kan vi upprätthålla en mycket hög gemensam kunskaps och kvalitetsnivå där vi lär oss av varandra vi gillar modern testdriven utveckling med byggstenar såsom docker ci verktyg och hög coverage vi bidrar aktivt till flera open source projekt du hittar några av våra projekt på github https github com monkeys du ansöker enklast direkt i terminalen genom att ssh a till join monkeys se välkommen ,Good
vill du jobba med python och django älskar du open source då vill vi gärna jobba med dig ansök direkt i terminalen genom att ssh a till join monkeys se från våra kontor i stockholm göteborg och från våra distanskontor remote tar vi fram storskaliga digitala tjänster åt våra kunder vi har utvecklat några av sveriges allra största python django baserade digitala tjänster genom att all utveckling sker tillsammans i team kan vi upprätthålla en mycket hög gemensam kunskaps och kvalitetsnivå där vi lär oss av varandra vi gillar modern testdriven utveckling med byggstenar såsom docker ci verktyg och hög coverage vi bidrar aktivt till flera open source projekt du hittar några av våra projekt på github https github com monkeys du ansöker enklast direkt i terminalen genom att ssh a till join monkeys se välkommen ,Good
vi anställer nu tre seniora systemutvecklare med fler än fem års erfarenhet inom java för kunduppdrag om bnearit på bnearit är vi ett gäng passionerade effektiva och jordnära it experter med stort hjärta för den lokala utvecklingen vi är ett genuint företag med rötterna djupt rotade i den norrbottniska myllan bnearit startade i luleå här finns ett tal anställda som brinner för sitt arbete vårt hjärta kommer alltid klappa för norrbotten det är här vi bor och verkar därför är det naturligt för oss att inte bara utveckla it system utan också samarbetspartners medarbetare och hela länet arbetsuppgifter i rollen som systemutvecklare arbetar du med problemlösning och programmering i en mängd olika miljöer du arbetar främst i java med spännande uppdrag med olika tekniker ute hos kund som konsult har du stort ansvar att utföra dina arbetsuppgifter med hög kvalitet och inom givna ramar du arbetar i en miljö där du är omgiven av kompetenta kollegor där ni utbyter kunskap och erfarenheter med varandra du har även stora möjligheter att utvecklas i din roll som utvecklare du har uppdrag lokalt i luleå och om intresse finns har du möjlighet att arbeta med internationella uppdrag du blir en del av ett utvecklingsteam där vi vill ha roligt tillsammans och alla tar ansvar för sin egen och teamets insats vi arbetar främst enligt agila processer personliga egenskaper eftergymnasialutbildning inom systemutveckling datateknik eller annan likvärdig utbildning kunskap inom java meriterande om du har kunskap inom net c linux och golang för att passa i rollen har du stort intresse för teknik och du har god förmåga att lösa problem du driver ditt eget arbete framåt och trivs att arbeta både självständigt och i team som konsult har du möjlighet att arbeta i olika uppdrag vilket innebär en förmåga att anpassa sig till nya miljöer och nya uppdrag vidare är du noggrann och värdesätter hög kvalité på ditt arbete ,Good
motiveras du av nära kundkontakt att arbeta i projekt och att utveckla unika anpassningar vi utvecklar och levererar anpassningar utifrån kundens behov i syfte att maximera deras användande av monitor g monitor söker utvecklare som vill vara med på vår resa framåt att utveckla och leverera ett erp system av världsklass monitor g monitor är ett stabilt globalt produktbolag med huvudkontor i den vackra kuststaden hudiksvall i sverige vi utvecklar och säljer vårt eget affärssystem monitor g som främst vänder sig till små och medelstora företag inom tillverkningsindustrin här förenklar vi kundernas vardag vid tillverkning av allt ifrån sportbilar till julmust för närvarande är vi cirka anställda globalt varav drygt jobbar i hudiksvall just nu är vi inne i en mycket spännande och expansiv fas där vårt fokus är att växa på den internationella marknaden vi jobbar med ny teknik leder utvecklingen och är marknadsledande i sverige inom vårt område varför jobba på monitor erp system vi är en engagerad organisation som brinner för att tillsammans utveckla det bästa affärssystemet och erbjuda den bästa servicen din personliga utveckling är viktig för oss vi jobbar hårt för att du ska utvecklas tillsammans med oss och att det ska öppnas karriärvägar internt hos oss finns även internationella karriärmöjligheter hälsa är en viktig faktor och vi jobbar aktivt med både arbetsmiljö och rörelse detta gör vi genom att skapa förutsättningar och erbjuda olika förmåner relaterade till hälsa och välmående våra anställda får en gång om året ta del av en mycket förmånlig vinstdelning enps employee net promoter score mäter engagemang och lojalitet hos medarbetare benchmark över mycket bra över exceptionellt bra vi sitter i nya och fräscha kontorsmiljöer med bra sociala ytor vi har eget gym och matsal samt spelrum med bland annat biljard och pingisbord vi erbjuder massage vi fredagsfikar tillsammans och vi arrangerar både löpartävlingar familjedagar och personalfester kompetensutveckling är viktigt både i det dagliga arbetet och i form av strukturella utbildningar inom solid tdd sql server angular etc utvecklare på monitor erp system vi är stolta över att både utveckling försäljning implementering utbildning och support av monitor g sker i egen regi komplexiteten i vår produkt gör att vi ständigt utvecklas och utmanas vi tänker långsiktigt och vill tillhandahålla en produkt av högsta kvalitet som tillgodoser våra kunders behov i dag och i morgon att jobba som utvecklare hos oss kan skilja sig beroende på om du väljer att arbeta med utveckling av vår kärnprodukt monitor g eller om du utvecklar kundunika anpassningar projekt baserade på kundernas unika behov utvecklare på anpassningsavdelningen monitor g är ett standardiserat system och vår kärnprodukt vi är dock medvetna om att varje kund är unik och att varje kund har olika behov för sin verksamhet monitors anpassningsavdelning har därmed en viktig uppgift att erbjuda lösningar som ytterligare effektiviserar kundens verksamhet att jobba som utvecklare på anpassningsavdelningen innebär att du får delta i och leda både mindre och större projekt du jobbar i nära samarbete med våra kunder och utvecklar nya produkter för att komplettera vår kärna i monitor som exempelvis nestingintegration maskinintegration tidkort etc arbetet kan också innefatta applicering av integrationer mot höglagersystem wms system och mes system vi bygger kundunika applikationer för att underlätta lagerhantering i truckar samt packning ut mot kund läs artikeln om vår senaste anpassning stort projekt gav viktig erfarenhet lärt mig hundraelva gånger mer www monitorerp com sv news static content stort projekt gav viktig erfarenhet på anpassningsavdelningen får du möjlighet att jobba med projekt hela vägen från ax till limpa från att specificera ett uppdrag till planering genomförande och leverans vi har olika specialistområden och intressen och utvecklar lösningar inom både front och backend vi arbetar i huvudsak inom c net angular och sql vi är dock inte låsta till befintliga tekniker och är öppna för att testa andra tillvägagångsätt anpassningsavdelningen består just nu av ett härligt gäng på kollegor fördelat på fyra olika team vi har också anpassningsteam inom monitors dotterbolag i polen malaysia och kina på anpassningsavdelningen får du jobba i olika konstellationer då gruppen fördelas efter de projekt som ska genomföras och deras omfattning eftersom vi arbetar med projekt som varierar i storlek och komplexitet finns det möjlighet till utveckling för alla medarbetare oavsett tidigare erfarenheter internationell karriär monitor växer och vi står inför en spännande resa framåt monitor har dotterbolag i finland polen malaysia kina och norge vilket gör att vi kan erbjuda internationella jobbmöjligheter flera medarbetare har valt att göra kortare och längre perioder utomlands ju mer vi växer internationellt desto fler möjligheter kommer att kunna erbjudas ,Good
vill du arbeta i en framåtsträvande miljö med några av norrbottens och sveriges mest framgångsrika företag och dessutom få vara med att göra skillnad då är detta rätt möjlighet för dig vi söker dig som vill arbeta med ledande teknologier i ett familjärt utvecklingsteam med hög kompetens vi tror att du har ett starkt intresse för utveckling och hos oss är en vilja att utvecklas viktigare än lång erfarenhet du kanske är i början av din karriär men inte riktigt känner att du får jobba med de tekniker som du vill du kanske jobbar som konsult ute hos kund och saknar ett eget team att ingå i och känna gemenskap med oavsett vilket tycker vi att du ska läsa vidare teamet du skulle ingå i vårt inhouseteam som arbetar med våra egenutvecklade produkter produkterna som vi utvecklar är ett affärssystem och en lösenordshanterare och vår främsta målgrupp är säkerhetsföretag och företag som arbetar med service och installation vi är idag fem medarbetare som arbetar heltid med dessa produkter inom olika områden så som utveckling kundvård och marknad för oss är det viktigt att vi är prestigelösa och hjälper till där det behövs teknikerna vi ser det som självklart att du är med och påverkar vilka tekniker vi använder och kommer att använda vi vet att du är duktig på det du gör och vårt mål är att hålla oss väl framme i den tekniska utvecklingen idag arbetar vi enligt agila metoder med att huvudsakligen utveckla webblösningar med både men inte uteslutande net framework och net core på serversidan på klientsidan är det allt från att använda traditionell webbteknik html css och javascript till att använda plattformar såsom t ex angular vuejs låter det intressant övrigt i den här rekryteringsprocessen samarbetar vi med onepartnergroup vänligen notera att du från start blir anställd av mirror onepartnergroup hjälper endast till med rekryteringsprocessen sista ansökningsdag   e april vi jobbar löpande med urval och intervjuer och tjänsten kan komma att tillsättas innan sista ansökningsdag tveka därför inte att skicka in din ansökan redan nu tjänst  heltid anställningsform  tillsvidare ort  merparten av medarbetarna finns i luleå och kalix men även andra placeringsorter kan vara aktuella ,Good
om kunden tietoevry skapar digitala fördelar för företag och samhälle vi är ett ledande nordiskt digitalt tjänste och programvaruföretag med lokal närvaro och global kapacitet våra nordiska värderingar och vårt nordiska arv styr vår framgång tietoevry har sitt huvudkontor i finland och har omkring experter anställda globalt bolaget tillhandahåller service åt tusentals företag och organisationer inom privat och offentlig sektor i mer än länder tietoevry omsätter årligen cirka miljarder euro och aktierna är noterade på nasdaq i helsingfors och stockholm samt på oslo b rs läs gärna mer här www tietoevry com http www tietoevry com om tjänsten i rollen som systemutvecklare hos tietoevry kommer du tillhöra ett team som idag är st anställda med bred kompetens i roller som business analyst förvaltningsledare koordinatorer till systemutvecklare i teamet har de en öppen dialog där de stöttar varandra i sitt arbete och det finns möjligheter att växa i den roll och riktning som man själv vill här kommer du få möjligheten att arbeta med nyutveckling vidareutveckling och förvaltning av system inom effektivisering och helhetslösningar av den digitala arbetsplatsen så som arkiveringslöningar intrantät share point plattformar och office lösningar det är viktigt att du har förmågan att sätta dig in i verksamheten för att kunna utveckla tekniska lösningar på ett bra sätt och förstå vilka verksamhetspremisser som är viktiga inom de specifika områden skallkrav erfarenhet av systemutveckling inom net flytande inom svenska och engelska både i tal och skrift meriterande tidigare har erfarenhet utav azure react css spfx eller javascript personliga egenskaper som person är du nyfiken driven och samarbetsvillig du har ett intresse av att ständigt utvecklas och utvecklas både tekniskt och som människa du har även ett intresse i att förstå kundens verksamhet och att sätta dig in i dess utmaningar och behov du kommer gärna med förslag och förbättringsmöjligheter för att teamet ska lyckas övrigt för den här tjänsten kommer du att anställas direkt av tietoevry lön fast månadslön omfattning heltid tillsvidare start omgående med hänsyn tagen till din eventuella uppsägningstid placeringsort mycket av arbetet utförs idag remote vi behandlar ansökningar löpande och tjänsten kan komma att tillsättas innan ansökningstiden har gått ut skicka din ansökan redan idag om oss vår främsta uppgift är att ge företag kraft att växa med rätt människor samtidigt ger vi jobbmöjligheter till människor genom hela arbetslivet dagens nyexaminerade talang morgondagens specialist eller ledare oavsett var du befinner dig i din karriär så är vi en partner för dig idag och imorgon ,Good
about tietoevry are you a curious and engaged system developer and want to join one of the largest tech companies in the nordics then this is the role for you we are looking for a system developer who wants to be part of tietoevry create tietoevry create is the leading digital accelerator for innovation and sustainable value creation we combine business design with software engineering to bring digital business to life https www youtube com watch v tlxorawlwdk about the role in the role of system developer at tietoevry you will belong to a team that today has employees with broad competence in roles such as business analyst system manager and coordinators to system developers in the team they have an open dialogue where they support each other in their work and there are opportunities to grow in the role and direction that you want here you will have the opportunity to work with new development further development and management of systems within streamlining and complete solutions of the digital workplace such as archiving intranets share point platforms and office solutions you must have the ability to familiarize yourself with the business to be able to develop technical solutions in a good way and understand which business premises are important in the specific areas you have an interest in constantly evolving and developing both professionally and personally you also have an interest in understanding the customer s business and getting to know its challenges and needs you are happy to come up with suggestions and opportunities for improvement for the team to succeed additional information for this position you will be employed by tietoevry salary fixed monthly salary scope full time indefinitely start immediately taking into account your possible notice period location much of the work today is done remotely about procruitment our goal is to give companies power to grow with the right people at the same time we provide job opportunities to people throughout their working lives today s newly graduated talent tomorrow s specialist or leader ,Good
ett av sveriges mest kända varumärken i matvarubranschen letar efter dig som vill jobba med frontendutveckling i vue är du en frontend utvecklare med några års erfanhet inom branschen och är redo för nya utmaningar i en långsiktig roll då har du hittat rätt sök tjänsten som frontendutvecklare till en av sveriges mest välkända bolag redan idag om tjänsten du kommer arbeta i ett mindre team tillsammans en backend samt ytterligare en frontendutvecklare som kommer hantera all html css du kommer primärt bygga i vue och typescript du behöver inte ha arbetat i vue tidigare men däremot suttit något år med vue för att förstå best practices och liknande du erbjuds en långsiktig tjänst hos en av sveriges mest kända varumärken flexibla förmåner som underlättar din vardag möjlighet att kombinera kontorsarbetet med distansarbete som konsult för academic work erbjuder vi stora möjligheter för dig att växa professionellt bygga ditt nätverk och skapa värdefulla kontakter för framtiden läs mer om vårt konsulterbjudande arbetsuppgifter utveckla och underhålla e handelsfunktionalitet på företagets hemsida sammarbeta med ett backend team och andra frontendutvecklare primärt skriva kod i vue och typescript vi söker dig som vi söker dig som brinner för att skriva bra kod utan att krångla till det det är en stor fördel om du är social och har lätt för att kommunicera du är även självgående och van att ta ansvar för att driva arbetet framåt vi går igenom urvalet löpande och annonsen kan stängas ner innan tjänsten är tillsatt om vi gått över till urvals och intervjufasen ,Good
systemutvecklare om jobbet vi söker systemutvecklare programmerare it experter för konsultuppdrag i stockholm fördel om du redan har erfarenhet som konsult men inget krav uppdragslängden varierar men är oftast runt månader du får möjlighet att lära känna olika företag inom olika branscher du kommer att anställas av jlp men arbeta hos kund uppdragsgivare i din roll som konsult behöver du vara en flexibel och social person med god samarbetsförmåga som snabb kan anpassa dig till nya förutsättningar du förväntas vara kompetent professionell strukturerad och noggrann kvalifikationer relevant eftergymnasial utbildning minst års erfarenhet i rollen som systemutvecklare väldigt goda kunskaper i svenska muntligt såväl skriftligt ansökan konsultuppdrag inkommer löpande därav ber vi dig skicka in din ansökan så snart som möjligt i ansökan behöver du ange löneanspråk uppsägningstid lön enligt överenskommelse anställningsvillkor tillsvidareanställning provanställning tillämpas heltid deltid öppen för alla vi fokuserar på din kompetens inte dina övriga förutsättningar vi är öppna för att anpassa rollen eller arbetsplatsen efter dina behov ,Good
om företaget trimble ab är ett industriteknikföretag som har fokus på kundens framgång och förnyar och förbättrar lösningar för att möjliggöra att kunderna växer trimble är framförallt inriktade mot utveckling samt produktion av elektrooptiska mätsystem för lantmäteri bygg och anläggningsindustri de har kompetens inom mjukvara mekanik elektronik och mätteknik företaget är en del av trimble koncernen och har idag ca anställda runt om i världen och växer ständigt de erbjuder dig bland annat stora utvecklingsmöjligheter och globalt samarbete det är ett prestigelöst företag med god stämning och fokus på att medarbetare ska vara glada och friska företagskulturen på trimble består av empati medkänsla och tillit det här är en direktrekrytering via oss på wrknest med anställning hos trimble ab om tjänsten som utvecklingsingenjör och programmerare ingår du i ett team bestående av anställda och ett antal konsulter teamet ansvarar för produktionsstationerna och kringutrustning i produktion i nära samarbete med produktionen och utvecklingsavdelningen underhåller och förbättrar teamet kapaciteten för produktionen arbetet är spännande och varierande eftersom många olika arbetsuppgifter ingår du kommer att ha en viktig och övergripande roll med fokus att produktionen går rätt till det är en lösningsorienterad och social roll där du i dialog med maskinoperatörer verifierar eventuella problem och därefter löser dem genom programmering genom programmeringsspråk som till exempel c och tester av kod i produktionen du arbetar ständigt med underhåll förbättring och utveckling inom mjukvaran i produktionsutrustningen för att kunna effektivisera samt förbättra både effektiviteten och ergonomin inom produktionen vilket i sin tur är bidragande för företagets verksamhet dina framtida arbetsuppgifter utvärdera och utveckla mjukvara för att kontrollera produktionen utveckla och underhålla den befintliga mjukvaran i produktionsutrustningen för att förbättra kapaciteten effektiviteten och ergonomin undersöka och åtgärda produktionsstopp i produktionen samarbeta med utvecklingsavdelningen och medverka i utvecklingsprojekt vi söker dig som har utbildning som civilingenjör alternativt högskoleingenjör minst års erfarenhet av utveckling eller produktion av tekniskt avancerade produkter minst års erfarenhet av programmering gärna c eller liknande programmeringsspråk god förståelse för svenska och engelska vi ser det som meriterande erfarenhet inom automation och robotteknik erfarenhet inom optik laser eller bildanalys vid denna rekrytering lägger vi stor vikt vid dina personliga egenskaper då de är avgörande för hur du kommer att lyckas i rollen och företaget vi förstår att man inte kan allting från början men du ska ha en vilja att lära dig därför söker vi dig som är analytisk självständig strukturerad samt anpassningsbar vid förändringar som person är du även noggrann i ditt arbete och serviceinriktad i din kontakt med kollegor övrig information start enligt överenskommelse plats danderyd stockholm omfattning heltid anställningsform tillsvidareanställning med månaders provanställning sök gärna så snart som möjligt då vi jobbar med löpande urval ,Good
vi söker en erfaren och självgående utvecklare till vårt konsultteam hos oss har du stora möjligheter till variation i arbetsuppgifter och längd på uppdrag det vi också kan erbjuda dig är sund arbetsmiljö korta beslutsvägar inflytande över din karriär stabil arbetsgrupp möjlighet att påverka balans mellan arbete och fritid på vina har du möjlighet att med oss som arbetsgivare få arbeta inom många olika branscher och ute i olika verksamheter inom de områden du själv är nyfiken på vi ser oss själva som en bas och plattform där du som konsult har möjligheten att få ett givande och varierat arbete som du trivs med vi är inne i en expansiv fas där målet är att växa stadigt men samtidigt bibehålla kvalitet och kompetens just nu söker vi främst en mer senior utvecklare som kan axla konsultrollen omgående hos oss arbetar du som konsult ute hos kund men tillhör en stabil organisation som värdesätter både kompetens och ett hållbart arbetsliv vi ser gärna att du är fullstackutvecklare med fokus på backend men med relevant frontend kompetens du ska ha flerårig erfarenhet av systemutveckling och gärna erfarenhet av konsultarbete och agila arbetssätt om oss vina är ett konsultbolag med kontor i centrala stockholm vi har sedan starten haft stort fokus på långsiktiga relationer både mot kund och för anställda vilket bidrar till en trygg anställning och långvariga återkommande kunder och samarbetspartners vi är ett mindre bolag som värderar både kompetens och personliga egenskaper beslutsvägarna är korta och du har stora möjligheter att påverka interna beslut och även ett stort inflytande över vilka uppdrag du vill åta dig vårt mål är alltid att alla våra konsulter ska ha ett uppdrag som de själva trivs med och har ett intresse för i en annons är det svårt att förmedla allt vi tar därför gärna emot frågor och funderingar på mail eller bokar in ett möte om du känner att vår arbetsplats och det vi erbjuder är det du letat efter marknadsmässiga löner och tjänstepension är en självklarhet vi hoppas att du hör av dig ,Good
norditech är ett ungt it bolag med höga ambitioner och spännande projekt på agendan vi letar just nu efter en systemutvecklare som kan hantera något av följande react flutter python firebase norditech har sin bas i jönköping och har tillgång till en kreativ kontorsmiljö i världsklass vi prioriterar individens trivsel väldigt högt och gör roliga aktiviteter tillsammans med alla medarbetare inga tidigare erfarenheter krävs och vi hoppas kunna utveckla befattningshavarens kunskaper längs med vägen ,Good
vill du vara med och bidra till att skapa sveriges bästa hälso och sjukvård och ett hållbart samhälle med tillväxt i hela västra götaland västra götalandsregionen är sveriges största offentliga arbetsgivare med ambitionen att bli sveriges bästa offentliga arbetsgivare hos oss får du chansen att utföra ett meningsfullt arbete för samhället och bidra till västra götalandsregionens vision det goda livet på koncernkontoret arbetar vi dagligen med att göra skillnad för patienter medarbetare besökare och invånare nu söker vi en systemutvecklare som vill vara med och bidra till västra götalandsregionens digitala resa koncernstab digitaliserings implementation av servicenow stödjer flera verksamhetsområden för att utnyttja möjligheter som plattformen erbjuder samt ta fram lösningar enligt de krav som förvaltningen för servicenow har behöver förvaltningen för it stödet förstärkas ta chansen och sök dig till en av sveriges största arbetsgivare som systemutvecklare inom servicenow hos oss ansvarar du för genomförande av systemutveckling och konfiguration inom koncernstab digitaliserings centrala plattform servicenow som är kärnan i vår kundleverans samt hur vi arbetar internt i din roll bidrar du med vidareutveckling av effektiva lösningar med servicenow plattformen som verktyg du kommer att vara en viktig del av ett utvecklingsteam som förvaltar och utvecklar verktyget för behoven från verksamheten du kommer arbeta i teamet med en agil systemutvecklingsprocess och med mycket väl fungerande planering och samarbete med våra kravställare du arbetar bland annat med att vidareutveckla funktionalitet för servicenow utveckla användarvänliga serviceportaler och servicekataloger workflows och integrerade flöden samt att utveckla externa integrationer med stöd av vår integrationsplattform vad kan vi erbjuda dig du kommer att vara med ett framåtlutande och självgående team som hela tiden tillsammans arbetar mot ett drömläge du kommer att ingå i ett team vars teamets generella känsla är älskar mitt jobb du kommer att vara med och bidra till västra götalandsregionens digitala resa och utveckla för framtiden västra götalandsregionen erbjuder flexibla arbetsformer utifrån verksamhetens förutsättningar och det finns möjlighet att kombinera arbete från våra kontor och på distans för att lyckas i rollen behöver du högskoleutbildning inom relevant område eller likvärdig arbetslivserfarenhet som du tillskansat dig du är ansvarfull prestigelös och noggrann och drivs av att göra nytta för användare och ditt team du tycker mycket om att samarbeta med andra kompetenser samtidigt som du även trivs att arbeta självständigt du är empatisk och lyhörd för både användares och kollegors behov i ditt dagliga arbete där du ser till teamets bästa du behärskar svenska språket flytande i tal och skrift och du kan föra konversationer på engelska vi söker dig som har några års erfarenhet av servicenow plattformen erfarenhet av att arbeta eller utveckla i html css javascript erfarenhet av web services integrationer soap rest god kunskap inom itil det är meriterande om du har servicenow certifieringar vi lägger stor vikt vid personliga egenskaper vi ser helst att du utgår från territoriet västra götalandsregionen det är viktigt för oss att du kan arbeta utifrån vår värdegrund tillsammans gör vi varandra framgångsrika vi lyssnar in vi lyssnar av feedback bidrar till vår utveckling övrigt som en av sveriges största arbetsgivare kan vi erbjuda rätt person goda karriär och utvecklingsmöjligheter vi eftersträvar jämlikhet för alla medarbetare att de trivs på arbetsplatsen och värnar om en god balans mellan arbetsliv och privatliv läs om våra förmåner https www vgregion se jobba i vgr dinaformaner läs mer om vår verksamhet här http www vgregion se om vgr intervjuer kommer att hållas löpande och tillsättning av tjänst sker enligt överenskommelse om västra götalandsregionen västra götalandsregionen finns till för människorna i västra götaland vi ser till att det finns god hälso och sjukvård för alla vi arbetar för en hållbar utveckling och tillväxt bra miljö förbättrad folkhälsa ett rikt kulturliv och goda kommunikationer i hela västra götaland västra götalandsregionen arbetar aktivt för att digitalisera fler arbetssätt för att vara en del av den digitala omvandlingen har du med dig grundläggande färdigheter och kan använda digitala verktyg och tjänster du kan söka information kommunicera interagera digitalt är riskmedveten och har motivation att delta i utvecklingen för att lära nytt vill du veta mer om västra götalandsregionen kan du besöka vår introduktion till nya medarbetare på länken https www vgregion se introduktion ansökan västra götalandsregionen ser helst att du registrerar din ansökan via rekryteringssystemet om du som sökande har frågor om den utannonserade tjänsten eller av särskilda och speciella skäl inte kan registrera dina uppgifter i ett offentligt system kontakta kontaktperson för respektive annons till bemannings förmedlings och rekryteringsföretag och till dig som är försäljare vi undanber oss vänligen men bestämt direktkontakt med bemannings förmedlings och rekryteringsföretag samt andra externa aktörer och försäljare av ytterligare jobbannonser västra götalandsregionen har upphandlade avtal ,Good
provide it står för tillfället inför en ny fas i vår utveckling och i samband med det söker vi nu en passionerad php fullstackutvecklare med god erfarenhet inom programmering inom primärt php och react som utvecklare hos oss kommer du få ansvar för tekniska vägval i projekten arbeta med spännande tekniker och få jobba med de hetaste kunderna om rollen vi söker en utvecklare som på sikt kan steppa upp och ta en lead roll och agera mentor för våra juniora utvecklare rollen kommer även innebära en del kundkontakt vilket man bör vara bekväm med du kommer få vara med att kravställa och estimera kundprojekt vara tekniskt bollplank för våra kundansvariga samt självklart utveckla projekten i sig den här rollen riktar primärt in sig på våra nyutvecklingsprojekt men vidareutveckling för befintliga kunder kan förekomma kort om provide it vi är en digitalbyrå som hela tiden strävar efter att ligga i framkant rent tekniskt vi vill därför hela tiden arbeta med de senaste och hetaste teknikerna vi utvecklar framförallt skräddarsydda webbplatser system och applikationer för våra kunder utvecklingen sker i projektform på plats hos oss som anställd hos oss erbjuds dessutom fina förmåner krav · års arbetslivserfarenhet som utvecklare · erfarenhet av programmering inom php gärna inom laravel · erfarenhet av frontendprogrammering gärna react js önskemål · erfarenhet av något cms gärna wordpress · erfarenhet från digitalbyrå eller konsultbolag · erfarenhet av kundkontakt och eller en lead roll · utbildning inom programmering · erfarenhet någon eller flera av kubernetes docker aws api integrationer ci cd tdd · erfarenhet av ux design · erfarenhet av teknisk seo övrigt · flexibla villkor med tider · väldigt attraktiv lön och förmåner · roliga aktiviteter och aw s mycket teambuilding · fantastisk arbetsmiljö företagskultur och utvecklingsmöjligheter skicka din ansökan med cv till hoppas vi hörs öppen för alla vi fokuserar på din kompetens inte dina övriga förutsättningar vi är öppna för att anpassa rollen eller arbetsplatsen efter dina behov ,Good
